rmsk_index	tag	internal_id	block_id	int_type	genoName	genoStart	genoEnd	strand	repName	length	element_family
1142779	955789_bINT_close	MER4B_955789_bINT_join_1	MER4B_955789	bINT	chr12	106939072	106939496	-	MER4B	424	MER4B
1809726	1514602_aINT_open	MER4B_1514602_aINT_join_1	MER4B_1514602	aINT	chr16	58316368	58316742	+	MER4B	374	MER4B
1809728	1514602_aINT_close	MER4B_1514602_aINT_join_1	MER4B_1514602	aINT	chr16	58317039	58317295	+	MER4B	256	MER4B
2130545	1785960_aINT_open	MER4B_1785960_aINT_join_1	MER4B_1785960	aINT	chr18	49528827	49529011	+	MER4B	184	MER4B
2130547	1785960_aINT_close	MER4B_1785960_aINT_join_1	MER4B_1785960	aINT	chr18	49529300	49529739	+	MER4B	439	MER4B
2162009	1812607_aINT_open	MER4B_1812607_aINT_join_1	MER4B_1812607	aINT	chr18	66894942	66895169	-	MER4B	227	MER4B
2162007	1812607_aINT_close	MER4B_1812607_aINT_join_1	MER4B_1812607	aINT	chr18	66893915	66894360	-	MER4B	445	MER4B
3840046	3214534_bINT_open	MER4B_3214534_bINT_join_1	MER4B_3214534	bINT	chr5	77751477	77751582	-	MER4B	105	MER4B
3840044	3214534_bINT_close	MER4B_3214534_bINT_join_1	MER4B_3214534	bINT	chr5	77750667	77751152	-	MER4B	485	MER4B
5374456	4495565_bINT_open	MER4B_4495565_bINT_join_1	MER4B_4495565	bINT	chrX	35771900	35772436	-	MER4B	536	MER4B
5374454	4495565_bINT_close	MER4B_4495565_bINT_join_1	MER4B_4495565	bINT	chrX	35771826	35771872	-	MER4B	46	MER4B
5448401	4553195_bINT_open	MER4B_4553195_bINT_join_1	MER4B_4553195	bINT	chrX	80847975	80848159	-	MER4B	184	MER4B
5448399	4553195_bINT_close	MER4B_4553195_bINT_join_1	MER4B_4553195	bINT	chrX	80847231	80847673	-	MER4B	442	MER4B
2130535	1785960_bINT_overlap_open	MER4B_1785960_bINT_join_1	MER4B_1785960	bINT	chr18	49525126	49525175	+	MER4B	49	MER4B
2130537	1785960_bINT_overlap_close	MER4B_1785960_bINT_join_1	MER4B_1785960	bINT	chr18	49525404	49525811	+	MER4B	407	MER4B
3840068	3214534_aINT_overlap_open	MER4B_3214534_aINT_join_1	MER4B_3214534	aINT	chr5	77759124	77759551	-	MER4B	427	MER4B
3840064	3214534_aINT_overlap_close	MER4B_3214534_aINT_join_1	MER4B_3214534	aINT	chr5	77757710	77757868	-	MER4B	158	MER4B
1936	1558_bINT_singleton	MER4B_1558_bINT_singleton_1	MER4B_1558	bINT	chr1	1275712	1276255	-	MER4B	543	MER4B
1953	1558_aINT_singleton	MER4B_1558_aINT_singleton_1	MER4B_1558	aINT	chr1	1280482	1280788	-	MER4B	306	MER4B
702237	587806_bINT_singleton	MER4B_587806_bINT_singleton_1	MER4B_587806	bINT	chr11	3237170	3237748	-	MER4B	578	MER4B
702259	587806_aINT_singleton	MER4B_587806_aINT_singleton_1	MER4B_587806	aINT	chr11	3246315	3246932	-	MER4B	617	MER4B
987617	826565_bINT_singleton	MER4B_826565_bINT_singleton_1	MER4B_826565	bINT	chr12	21322252	21322873	-	MER4B	621	MER4B
987630	826565_aINT_singleton	MER4B_826565_aINT_singleton_1	MER4B_826565	aINT	chr12	21332040	21332655	-	MER4B	615	MER4B
1142800	955789_aINT_singleton	MER4B_955789_aINT_singleton_1	MER4B_955789	aINT	chr12	106947667	106948274	-	MER4B	607	MER4B
1809707	1514602_bINT_singleton	MER4B_1514602_bINT_singleton_1	MER4B_1514602	bINT	chr16	58307594	58307993	+	MER4B	399	MER4B
2161995	1812607_bINT_singleton	MER4B_1812607_bINT_singleton_1	MER4B_1812607	bINT	chr18	66886348	66887005	-	MER4B	657	MER4B
3128272	2621331_bINT_singleton	MER4B_2621331_bINT_singleton_1	MER4B_2621331	bINT	chr3	52155573	52156144	+	MER4B	571	MER4B
3128319	2621331_aINT_singleton	MER4B_2621331_aINT_singleton_1	MER4B_2621331	aINT	chr3	52169355	52169660	+	MER4B	305	MER4B
3780575	3164835_bINT_singleton	MER4B_3164835_bINT_singleton_1	MER4B_3164835	bINT	chr5	40116497	40117089	-	MER4B	592	MER4B
3780595	3164835_aINT_singleton	MER4B_3164835_aINT_singleton_1	MER4B_3164835	aINT	chr5	40132961	40133551	-	MER4B	590	MER4B
4427087	3704429_bINT_singleton	MER4B_3704429_bINT_singleton_1	MER4B_3704429	bINT	chr7	54160294	54160906	-	MER4B	612	MER4B
4427100	3704429_aINT_singleton	MER4B_3704429_aINT_singleton_1	MER4B_3704429	aINT	chr7	54168230	54168669	-	MER4B	439	MER4B
4767866	3988424_bINT_singleton	MER4B_3988424_bINT_singleton_1	MER4B_3988424	bINT	chr8	86274719	86275344	-	MER4B	625	MER4B
4767875	3988424_aINT_singleton	MER4B_3988424_aINT_singleton_1	MER4B_3988424	aINT	chr8	86282441	86283054	-	MER4B	613	MER4B
5374473	4495565_aINT_singleton	MER4B_4495565_aINT_singleton_1	MER4B_4495565	aINT	chrX	35780285	35780871	-	MER4B	586	MER4B
5448417	4553195_aINT_singleton	MER4B_4553195_aINT_singleton_1	MER4B_4553195	aINT	chrX	80855993	80856615	-	MER4B	622	MER4B
5462270	4563475_bINT_singleton	MER4B_4563475_bINT_singleton_1	MER4B_4563475	bINT	chrX	90296560	90297146	-	MER4B	586	MER4B
5462284	4563475_aINT_singleton	MER4B_4563475_aINT_singleton_1	MER4B_4563475	aINT	chrX	90304309	90304850	-	MER4B	541	MER4B
1414281	1182574_bINT_open	LTR25_1182574_bINT_join_1	LTR25_1182574	bINT	chr14	43001434	43001543	+	LTR25	109	LTR25
1414282	1182574_bINT_close	LTR25_1182574_bINT_join_1	LTR25_1182574	bINT	chr14	43001721	43002072	+	LTR25	351	LTR25
5484431	4580767_bINT_open	LTR25_4580767_bINT_join_1	LTR25_4580767	bINT	chrX	103865245	103865494	-	LTR25	249	LTR25
5484429	4580767_bINT_close	LTR25_4580767_bINT_join_1	LTR25_4580767	bINT	chrX	103864675	103865210	-	LTR25	535	LTR25
5602411	4675349_bINT_open	LTR25_4675349_bINT_join_1	LTR25_4675349	bINT	chrY	13551308	13551922	+	LTR25	614	LTR25
5602413	4675349_bINT_close	LTR25_4675349_bINT_join_1	LTR25_4675349	bINT	chrY	13552209	13552436	+	LTR25	227	LTR25
5612853	4683805_bINT_open	LTR25_4683805_bINT_join_1	LTR25_4683805	bINT	chrY	20538208	20538350	+	LTR25	142	LTR25
5612855	4683805_bINT_close	LTR25_4683805_bINT_join_1	LTR25_4683805	bINT	chrY	20538480	20539032	+	LTR25	552	LTR25
5609576	4681343_aINT_overlap_open	LTR25_4681343_aINT_join_1	LTR25_4681343	aINT	chrY	18040877	18041554	-	LTR25	677	LTR25
5609572	4681343_aINT_overlap_close	LTR25_4681343_aINT_join_1	LTR25_4681343	aINT	chrY	18039237	18039468	-	LTR25	231	LTR25
1414292	1182574_aINT_singleton	LTR25_1182574_aINT_singleton_1	LTR25_1182574	aINT	chr14	43008887	43009378	+	LTR25	491	LTR25
5467478	4567392_bINT_singleton	LTR25_4567392_bINT_singleton_1	LTR25_4567392	bINT	chrX	93868315	93868948	-	LTR25	633	LTR25
5467486	4567392_aINT_singleton	LTR25_4567392_aINT_singleton_1	LTR25_4567392	aINT	chrX	93875519	93876245	-	LTR25	726	LTR25
5484442	4580767_aINT_singleton	LTR25_4580767_aINT_singleton_1	LTR25_4580767	aINT	chrX	103879207	103879991	-	LTR25	784	LTR25
5602424	4675349_aINT_singleton	LTR25_4675349_aINT_singleton_1	LTR25_4675349	aINT	chrY	13566918	13567687	+	LTR25	769	LTR25
5609350	4681174_bINT_singleton	LTR25_4681174_bINT_singleton_1	LTR25_4681174	bINT	chrY	17860472	17861327	+	LTR25	855	LTR25
5609364	4681174_aINT_singleton	LTR25_4681174_aINT_singleton_1	LTR25_4681174	aINT	chrY	17871239	17872087	+	LTR25	848	LTR25
5609568	4681343_bINT_singleton	LTR25_4681343_bINT_singleton_1	LTR25_4681343	bINT	chrY	18033920	18034768	-	LTR25	848	LTR25
5612677	4683681_bINT_singleton	LTR25_4683681_bINT_singleton_1	LTR25_4683681	bINT	chrY	20398314	20398819	-	LTR25	505	LTR25
5612692	4683681_aINT_singleton	LTR25_4683681_aINT_singleton_1	LTR25_4683681	aINT	chrY	20412216	20413068	-	LTR25	852	LTR25
5612865	4683805_aINT_singleton	LTR25_4683805_aINT_singleton_1	LTR25_4683805	aINT	chrY	20546215	20546541	+	LTR25	326	LTR25
5617470	4687285_bINT_singleton	LTR25_4687285_bINT_singleton_1	LTR25_4687285	bINT	chrY	23838665	23839375	+	LTR25	710	LTR25
5617478	4687285_aINT_singleton	LTR25_4687285_aINT_singleton_1	LTR25_4687285	aINT	chrY	23847769	23848607	+	LTR25	838	LTR25
5617738	4687491_bINT_singleton	LTR25_4687491_bINT_singleton_1	LTR25_4687491	bINT	chrY	24029722	24030574	+	LTR25	852	LTR25
5617748	4687491_aINT_singleton	LTR25_4687491_aINT_singleton_1	LTR25_4687491	aINT	chrY	24039069	24039904	+	LTR25	835	LTR25
5620459	4689573_bINT_singleton	LTR25_4689573_bINT_singleton_1	LTR25_4689573	bINT	chrY	25821482	25822320	-	LTR25	838	LTR25
5620468	4689573_aINT_singleton	LTR25_4689573_aINT_singleton_1	LTR25_4689573	aINT	chrY	25830718	25831428	-	LTR25	710	LTR25
2324883	1948845_bINT_open	THE1B_1948845_bINT_join_1	THE1B_1948845	bINT	chr2	3989633	3989969	-	THE1B	336	THE1B
2324881	1948845_bINT_close	THE1B_1948845_bINT_join_1	THE1B_1948845	bINT	chr2	3989275	3989315	-	THE1B	40	THE1B
195494	163980_bINT_singleton	THE1B_163980_bINT_singleton_1	THE1B_163980	bINT	chr1	90224438	90224806	+	THE1B	368	THE1B
195498	163980_aINT_singleton	THE1B_163980_aINT_singleton_1	THE1B_163980	aINT	chr1	90226521	90226876	+	THE1B	355	THE1B
530194	443009_bINT_singleton	THE1B_443009_bINT_singleton_1	THE1B_443009	bINT	chr10	44214100	44214469	+	THE1B	369	THE1B
530196	443009_aINT_singleton	THE1B_443009_aINT_singleton_1	THE1B_443009	aINT	chr10	44216054	44216411	+	THE1B	357	THE1B
597131	499549_bINT_singleton	THE1B_499549_bINT_singleton_1	THE1B_499549	bINT	chr10	79742646	79742995	+	THE1B	349	THE1B
597134	499549_aINT_singleton	THE1B_499549_aINT_singleton_1	THE1B_499549	aINT	chr10	79745593	79745942	+	THE1B	349	THE1B
862153	721928_bINT_singleton	THE1B_721928_bINT_singleton_1	THE1B_721928	bINT	chr11	88390788	88391150	-	THE1B	362	THE1B
862155	721928_aINT_singleton	THE1B_721928_aINT_singleton_1	THE1B_721928	aINT	chr11	88392726	88393080	-	THE1B	354	THE1B
867945	726770_bINT_singleton	THE1B_726770_bINT_singleton_1	THE1B_726770	bINT	chr11	91782038	91782379	-	THE1B	341	THE1B
867947	726770_aINT_singleton	THE1B_726770_aINT_singleton_1	THE1B_726770	aINT	chr11	91784022	91784366	-	THE1B	344	THE1B
946971	792914_bINT_singleton	THE1B_792914_bINT_singleton_1	THE1B_792914	bINT	chr11	134890785	134891149	+	THE1B	364	THE1B
946973	792914_aINT_singleton	THE1B_792914_aINT_singleton_1	THE1B_792914	aINT	chr11	134892710	134893089	+	THE1B	379	THE1B
2324885	1948845_aINT_singleton	THE1B_1948845_aINT_singleton_1	THE1B_1948845	aINT	chr2	3991551	3991916	-	THE1B	365	THE1B
2527967	2118435_bINT_singleton	THE1B_2118435_bINT_singleton_1	THE1B_2118435	bINT	chr2	116406464	116406820	+	THE1B	356	THE1B
2527969	2118435_aINT_singleton	THE1B_2118435_aINT_singleton_1	THE1B_2118435	aINT	chr2	116408421	116408774	+	THE1B	353	THE1B
3032816	2541652_bINT_singleton	THE1B_2541652_bINT_singleton_1	THE1B_2541652	bINT	chr3	3317367	3317708	-	THE1B	341	THE1B
3032818	2541652_aINT_singleton	THE1B_2541652_aINT_singleton_1	THE1B_2541652	aINT	chr3	3319278	3319621	-	THE1B	343	THE1B
3710301	3106827_bINT_singleton	THE1B_3106827_bINT_singleton_1	THE1B_3106827	bINT	chr4	187695467	187695828	+	THE1B	361	THE1B
3710305	3106827_aINT_singleton	THE1B_3106827_aINT_singleton_1	THE1B_3106827	aINT	chr4	187697785	187698149	+	THE1B	364	THE1B
4202867	3517463_bINT_singleton	THE1B_3517463_bINT_singleton_1	THE1B_3517463	bINT	chr6	96555895	96556254	-	THE1B	359	THE1B
4202869	3517463_aINT_singleton	THE1B_3517463_aINT_singleton_1	THE1B_3517463	aINT	chr6	96557771	96558113	-	THE1B	342	THE1B
4247036	3554224_bINT_singleton	THE1B_3554224_bINT_singleton_1	THE1B_3554224	bINT	chr6	121871301	121871656	-	THE1B	355	THE1B
4247038	3554224_aINT_singleton	THE1B_3554224_aINT_singleton_1	THE1B_3554224	aINT	chr6	121873193	121873549	-	THE1B	356	THE1B
4802358	4017225_bINT_singleton	THE1B_4017225_bINT_singleton_1	THE1B_4017225	bINT	chr8	104606437	104606801	+	THE1B	364	THE1B
4802360	4017225_aINT_singleton	THE1B_4017225_aINT_singleton_1	THE1B_4017225	aINT	chr8	104608329	104608689	+	THE1B	360	THE1B
5533416	4620042_bINT_singleton	THE1B_4620042_bINT_singleton_1	THE1B_4620042	bINT	chrX	130918535	130918890	-	THE1B	355	THE1B
5533418	4620042_aINT_singleton	THE1B_4620042_aINT_singleton_1	THE1B_4620042	aINT	chrX	130920449	130920806	-	THE1B	357	THE1B
5579298	4656782_bINT_singleton	THE1B_4656782_bINT_singleton_1	THE1B_4656782	bINT	chrX	155450857	155451214	+	THE1B	357	THE1B
5579300	4656782_aINT_singleton	THE1B_4656782_aINT_singleton_1	THE1B_4656782	aINT	chrX	155452797	155453130	+	THE1B	333	THE1B
5622141	4690969_bINT_singleton	THE1B_4690969_bINT_singleton_1	THE1B_4690969	bINT	chrY	57019840	57020192	+	THE1B	352	THE1B
5622143	4690969_aINT_singleton	THE1B_4690969_aINT_singleton_1	THE1B_4690969	aINT	chrY	57021859	57022215	+	THE1B	356	THE1B
3422611	2868074_aINT_open	MLT1I_2868074_aINT_join_1	MLT1I_2868074	aINT	chr4	18025620	18025697	-	MLT1I	77	MLT1I
3422609	2868074_aINT_close	MLT1I_2868074_aINT_join_1	MLT1I_2868074	aINT	chr4	18024748	18025098	-	MLT1I	350	MLT1I
137150	115168_bINT_singleton	MLT1I_115168_bINT_singleton_1	MLT1I_115168	bINT	chr1	58786781	58787154	-	MLT1I	373	MLT1I
137157	115168_aINT_singleton	MLT1I_115168_aINT_singleton_1	MLT1I_115168	aINT	chr1	58788457	58788831	-	MLT1I	374	MLT1I
424636	354348_bINT_singleton	MLT1I_354348_bINT_singleton_1	MLT1I_354348	bINT	chr1	234103737	234104103	+	MLT1I	366	MLT1I
424640	354348_aINT_singleton	MLT1I_354348_aINT_singleton_1	MLT1I_354348	aINT	chr1	234105743	234106076	+	MLT1I	333	MLT1I
514523	430050_bINT_singleton	MLT1I_430050_bINT_singleton_1	MLT1I_430050	bINT	chr10	32326223	32326548	+	MLT1I	325	MLT1I
514531	430050_aINT_singleton	MLT1I_430050_aINT_singleton_1	MLT1I_430050	aINT	chr10	32329074	32329433	+	MLT1I	359	MLT1I
772635	646838_bINT_singleton	MLT1I_646838_bINT_singleton_1	MLT1I_646838	bINT	chr11	40923316	40923676	+	MLT1I	360	MLT1I
772642	646838_aINT_singleton	MLT1I_646838_aINT_singleton_1	MLT1I_646838	aINT	chr11	40925284	40925589	+	MLT1I	305	MLT1I
876423	733979_bINT_singleton	MLT1I_733979_bINT_singleton_1	MLT1I_733979	bINT	chr11	96494426	96494836	-	MLT1I	410	MLT1I
876430	733979_aINT_singleton	MLT1I_733979_aINT_singleton_1	MLT1I_733979	aINT	chr11	96496469	96496889	-	MLT1I	420	MLT1I
899158	752580_bINT_singleton	MLT1I_752580_bINT_singleton_1	MLT1I_752580	bINT	chr11	109505136	109505473	-	MLT1I	337	MLT1I
899163	752580_aINT_singleton	MLT1I_752580_aINT_singleton_1	MLT1I_752580	aINT	chr11	109507090	109507465	-	MLT1I	375	MLT1I
957187	801454_bINT_singleton	MLT1I_801454_bINT_singleton_1	MLT1I_801454	bINT	chr12	4800470	4800850	-	MLT1I	380	MLT1I
957192	801454_aINT_singleton	MLT1I_801454_aINT_singleton_1	MLT1I_801454	aINT	chr12	4802820	4803225	-	MLT1I	405	MLT1I
2588922	2169151_bINT_singleton	MLT1I_2169151_bINT_singleton_1	MLT1I_2169151	bINT	chr2	151266095	151266523	+	MLT1I	428	MLT1I
2588929	2169151_aINT_singleton	MLT1I_2169151_aINT_singleton_1	MLT1I_2169151	aINT	chr2	151268286	151268592	+	MLT1I	306	MLT1I
2710107	2270704_bINT_singleton	MLT1I_2270704_bINT_singleton_1	MLT1I_2270704	bINT	chr2	220687310	220687710	-	MLT1I	400	MLT1I
2710111	2270704_aINT_singleton	MLT1I_2270704_aINT_singleton_1	MLT1I_2270704	aINT	chr2	220689396	220689729	-	MLT1I	333	MLT1I
3020812	2531540_bINT_singleton	MLT1I_2531540_bINT_singleton_1	MLT1I_2531540	bINT	chr22	47755446	47755748	+	MLT1I	302	MLT1I
3020819	2531540_aINT_singleton	MLT1I_2531540_aINT_singleton_1	MLT1I_2531540	aINT	chr22	47757610	47757939	+	MLT1I	329	MLT1I
3391161	2841533_bINT_singleton	MLT1I_2841533_bINT_singleton_1	MLT1I_2841533	bINT	chr4	2117016	2117333	-	MLT1I	317	MLT1I
3391163	2841533_aINT_singleton	MLT1I_2841533_aINT_singleton_1	MLT1I_2841533	aINT	chr4	2118724	2119064	-	MLT1I	340	MLT1I
3422601	2868074_bINT_singleton	MLT1I_2868074_bINT_singleton_1	MLT1I_2868074	bINT	chr4	18023449	18023844	-	MLT1I	395	MLT1I
3718527	3113498_bINT_singleton	MLT1I_3113498_bINT_singleton_1	MLT1I_3113498	bINT	chr5	3084058	3084448	+	MLT1I	390	MLT1I
3718540	3113498_aINT_singleton	MLT1I_3113498_aINT_singleton_1	MLT1I_3113498	aINT	chr5	3089857	3090227	+	MLT1I	370	MLT1I
4288892	3589081_bINT_singleton	MLT1I_3589081_bINT_singleton_1	MLT1I_3589081	bINT	chr6	146184629	146184982	-	MLT1I	353	MLT1I
4288896	3589081_aINT_singleton	MLT1I_3589081_aINT_singleton_1	MLT1I_3589081	aINT	chr6	146186729	146187103	-	MLT1I	374	MLT1I
4351707	3641622_bINT_singleton	MLT1I_3641622_bINT_singleton_1	MLT1I_3641622	bINT	chr7	10903399	10903732	-	MLT1I	333	MLT1I
4351709	3641622_aINT_singleton	MLT1I_3641622_aINT_singleton_1	MLT1I_3641622	aINT	chr7	10905127	10905497	-	MLT1I	370	MLT1I
5360261	4483719_bINT_singleton	MLT1I_4483719_bINT_singleton_1	MLT1I_4483719	bINT	chrX	27528941	27529246	+	MLT1I	305	MLT1I
5360263	4483719_aINT_singleton	MLT1I_4483719_aINT_singleton_1	MLT1I_4483719	aINT	chrX	27530677	27531073	+	MLT1I	396	MLT1I
3679704	3081352_bINT_open	MLT1H1_3081352_bINT_join_1	MLT1H1_3081352	bINT	chr4	169435465	169435919	+	MLT1H1	454	MLT1H1
3679706	3081352_bINT_close	MLT1H1_3081352_bINT_join_1	MLT1H1_3081352	bINT	chr4	169436203	169436271	+	MLT1H1	68	MLT1H1
4685553	3920649_aINT_open	MLT1H1_3920649_aINT_join_1	MLT1H1_3920649	aINT	chr8	36821640	36821685	+	MLT1H1	45	MLT1H1
4685555	3920649_aINT_close	MLT1H1_3920649_aINT_join_1	MLT1H1_3920649	aINT	chr8	36822031	36822544	+	MLT1H1	513	MLT1H1
607602	508103_bINT_overlap_open	MLT1H1_508103_bINT_join_1	MLT1H1_508103	bINT	chr10	85742667	85742880	+	MLT1H1	213	MLT1H1
607604	508103_bINT_overlap_close	MLT1H1_508103_bINT_join_1	MLT1H1_508103	bINT	chr10	85743138	85743463	+	MLT1H1	325	MLT1H1
96018	81091_bINT_singleton	MLT1H1_81091_bINT_singleton_1	MLT1H1_81091	bINT	chr1	41053318	41053674	+	MLT1H1	356	MLT1H1
96026	81091_aINT_singleton	MLT1H1_81091_aINT_singleton_1	MLT1H1_81091	aINT	chr1	41055994	41056342	+	MLT1H1	348	MLT1H1
118696	99526_bINT_singleton	MLT1H1_99526_bINT_singleton_1	MLT1H1_99526	bINT	chr1	51218620	51219138	-	MLT1H1	518	MLT1H1
118710	99526_aINT_singleton	MLT1H1_99526_aINT_singleton_1	MLT1H1_99526	aINT	chr1	51222753	51223269	-	MLT1H1	516	MLT1H1
250598	209160_bINT_singleton	MLT1H1_209160_bINT_singleton_1	MLT1H1_209160	bINT	chr1	120225654	120226149	-	MLT1H1	495	MLT1H1
250600	209160_aINT_singleton	MLT1H1_209160_aINT_singleton_1	MLT1H1_209160	aINT	chr1	120227591	120228109	-	MLT1H1	518	MLT1H1
430218	359065_bINT_singleton	MLT1H1_359065_bINT_singleton_1	MLT1H1_359065	bINT	chr1	236629804	236630272	+	MLT1H1	468	MLT1H1
430223	359065_aINT_singleton	MLT1H1_359065_aINT_singleton_1	MLT1H1_359065	aINT	chr1	236632140	236632562	+	MLT1H1	422	MLT1H1
607610	508103_aINT_singleton	MLT1H1_508103_aINT_singleton_1	MLT1H1_508103	aINT	chr10	85746350	85746899	+	MLT1H1	549	MLT1H1
1307981	1094178_bINT_singleton	MLT1H1_1094178_bINT_singleton_1	MLT1H1_1094178	bINT	chr13	75397787	75398269	+	MLT1H1	482	MLT1H1
1307985	1094178_aINT_singleton	MLT1H1_1094178_aINT_singleton_1	MLT1H1_1094178	aINT	chr13	75399689	75400184	+	MLT1H1	495	MLT1H1
1534078	1282813_bINT_singleton	MLT1H1_1282813_bINT_singleton_1	MLT1H1_1282813	bINT	chr14	104349299	104349812	-	MLT1H1	513	MLT1H1
1534084	1282813_aINT_singleton	MLT1H1_1282813_aINT_singleton_1	MLT1H1_1282813	aINT	chr14	104352597	104353071	-	MLT1H1	474	MLT1H1
2159419	1810450_bINT_singleton	MLT1H1_1810450_bINT_singleton_1	MLT1H1_1810450	bINT	chr18	65331489	65331990	+	MLT1H1	501	MLT1H1
2159425	1810450_aINT_singleton	MLT1H1_1810450_aINT_singleton_1	MLT1H1_1810450	aINT	chr18	65333147	65333664	+	MLT1H1	517	MLT1H1
2697494	2259987_bINT_singleton	MLT1H1_2259987_bINT_singleton_1	MLT1H1_2259987	bINT	chr2	214346504	214346993	+	MLT1H1	489	MLT1H1
2697496	2259987_aINT_singleton	MLT1H1_2259987_aINT_singleton_1	MLT1H1_2259987	aINT	chr2	214348368	214348893	+	MLT1H1	525	MLT1H1
3118649	2613349_bINT_singleton	MLT1H1_2613349_bINT_singleton_1	MLT1H1_2613349	bINT	chr3	47626645	47627097	+	MLT1H1	452	MLT1H1
3118657	2613349_aINT_singleton	MLT1H1_2613349_aINT_singleton_1	MLT1H1_2613349	aINT	chr3	47629429	47629918	+	MLT1H1	489	MLT1H1
3174667	2661271_bINT_singleton	MLT1H1_2661271_bINT_singleton_1	MLT1H1_2661271	bINT	chr3	75766958	75767440	+	MLT1H1	482	MLT1H1
3174671	2661271_aINT_singleton	MLT1H1_2661271_aINT_singleton_1	MLT1H1_2661271	aINT	chr3	75769049	75769553	+	MLT1H1	504	MLT1H1
3679709	3081352_aINT_singleton	MLT1H1_3081352_aINT_singleton_1	MLT1H1_3081352	aINT	chr4	169437423	169437929	+	MLT1H1	506	MLT1H1
4197795	3513301_bINT_singleton	MLT1H1_3513301_bINT_singleton_1	MLT1H1_3513301	bINT	chr6	93203422	93203979	+	MLT1H1	557	MLT1H1
4197804	3513301_aINT_singleton	MLT1H1_3513301_aINT_singleton_1	MLT1H1_3513301	aINT	chr6	93208617	93209091	+	MLT1H1	474	MLT1H1
4685551	3920649_bINT_singleton	MLT1H1_3920649_bINT_singleton_1	MLT1H1_3920649	bINT	chr8	36819815	36820294	+	MLT1H1	479	MLT1H1
4787164	4004411_bINT_singleton	MLT1H1_4004411_bINT_singleton_1	MLT1H1_4004411	bINT	chr8	97235810	97236351	-	MLT1H1	541	MLT1H1
4787166	4004411_aINT_singleton	MLT1H1_4004411_aINT_singleton_1	MLT1H1_4004411	aINT	chr8	97237754	97238196	-	MLT1H1	442	MLT1H1
4933371	4127589_bINT_singleton	MLT1H1_4127589_bINT_singleton_1	MLT1H1_4127589	bINT	chr9	12085141	12085560	-	MLT1H1	419	MLT1H1
4933392	4127589_aINT_singleton	MLT1H1_4127589_aINT_singleton_1	MLT1H1_4127589	aINT	chr9	12094973	12095482	-	MLT1H1	509	MLT1H1
190323	159632_aINT_open	MLT1G1_159632_aINT_join_1	MLT1G1_159632	aINT	chr1	87256252	87256649	+	MLT1G1	397	MLT1G1
190325	159632_aINT_close	MLT1G1_159632_aINT_join_1	MLT1G1_159632	aINT	chr1	87256730	87256805	+	MLT1G1	75	MLT1G1
376875	314660_aINT_open	MLT1G1_314660_aINT_join_1	MLT1G1_314660	aINT	chr1	208714859	208714893	-	MLT1G1	34	MLT1G1
376873	314660_aINT_close	MLT1G1_314660_aINT_join_1	MLT1G1_314660	aINT	chr1	208714172	208714700	-	MLT1G1	528	MLT1G1
711797	595578_bINT_open	MLT1G1_595578_bINT_join_1	MLT1G1_595578	bINT	chr11	8741545	8741889	+	MLT1G1	344	MLT1G1
711799	595578_bINT_close	MLT1G1_595578_bINT_join_1	MLT1G1_595578	bINT	chr11	8742199	8742370	+	MLT1G1	171	MLT1G1
879260	736186_aINT_open	MLT1G1_736186_aINT_join_1	MLT1G1_736186	aINT	chr11	98309089	98309200	+	MLT1G1	111	MLT1G1
879262	736186_aINT_close	MLT1G1_736186_aINT_join_1	MLT1G1_736186	aINT	chr11	98309497	98309875	+	MLT1G1	378	MLT1G1
2521769	2113266_aINT_open	MLT1G1_2113266_aINT_join_1	MLT1G1_2113266	aINT	chr2	112935995	112936429	+	MLT1G1	434	MLT1G1
2521771	2113266_aINT_close	MLT1G1_2113266_aINT_join_1	MLT1G1_2113266	aINT	chr2	112936602	112936654	+	MLT1G1	52	MLT1G1
2599095	2177575_aINT_open	MLT1G1_2177575_aINT_join_1	MLT1G1_2177575	aINT	chr2	157507922	157508064	-	MLT1G1	142	MLT1G1
2599093	2177575_aINT_close	MLT1G1_2177575_aINT_join_1	MLT1G1_2177575	aINT	chr2	157507260	157507725	-	MLT1G1	465	MLT1G1
3458360	2898051_bINT_open	MLT1G1_2898051_bINT_join_1	MLT1G1_2898051	bINT	chr4	37717073	37717171	+	MLT1G1	98	MLT1G1
3458362	2898051_bINT_close	MLT1G1_2898051_bINT_join_1	MLT1G1_2898051	bINT	chr4	37717480	37717961	+	MLT1G1	481	MLT1G1
3458364	2898051_aINT_open	MLT1G1_2898051_aINT_join_1	MLT1G1_2898051	aINT	chr4	37719384	37719803	+	MLT1G1	419	MLT1G1
3458366	2898051_aINT_close	MLT1G1_2898051_aINT_join_1	MLT1G1_2898051	aINT	chr4	37720131	37720299	+	MLT1G1	168	MLT1G1
4869452	4074333_aINT_open	MLT1G1_4074333_aINT_join_1	MLT1G1_4074333	aINT	chr8	139034191	139034564	+	MLT1G1	373	MLT1G1
4869455	4074333_aINT_close	MLT1G1_4074333_aINT_join_1	MLT1G1_4074333	aINT	chr8	139035098	139035175	+	MLT1G1	77	MLT1G1
4968781	4157302_bINT_open	MLT1G1_4157302_bINT_join_1	MLT1G1_4157302	bINT	chr9	33171853	33171886	-	MLT1G1	33	MLT1G1
4968779	4157302_bINT_close	MLT1G1_4157302_bINT_join_1	MLT1G1_4157302	bINT	chr9	33171116	33171553	-	MLT1G1	437	MLT1G1
